baseMean	log2FoldChange	lfcSE	pvalue	padj	gene	Preferred_name	Description	PFAMs	GOs	KEGG_ko	KEGG_Pathway	COG_category	eggNOG_OGs	seed_ortholog	evalue
3838.25787119297	1.20131968194209	0.390372603893396	0.000782373946103553	0.00469750356806342	g1866	-	Ran-binding protein 1 homolog	Ran_BP1	-	ko:K15306	ko05166,ko05203,map05166,map05203	U	COG5171@1|root,KOG0864@2759|Eukaryota,37S4Z@33090|Viridiplantae,3G8DW@35493|Streptophyta	3218.PP1S158_50V6.1	5.32e-96
676.934970922072	1.07661507685862	0.349458550978927	0.000902726908131395	0.00526651609156818	g970	-	Zinc finger matrin-type protein	DUF4378,VARLMGL,zf-C2H2_jaz,zf-met	GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0030532,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0046540,GO:0071704,GO:0090304,GO:0097159,GO:0097525,GO:0097526,GO:0120114,GO:1901360,GO:1901363,GO:1990904	ko:K12848	ko03040,map03040	A	KOG4727@1|root,KOG4727@2759|Eukaryota,37P0M@33090|Viridiplantae,3GCK4@35493|Streptophyta	3218.PP1S201_87V6.2	2.68e-92
674.019423039435	1.01413088225614	0.327587670167261	0.000935169607772098	0.00541196548112286	g1710	-	dna topoisomerase	Topo_C_assoc,Topoisom_I,Topoisom_I_N	GO:0000228,GO:0003674,GO:0003824,GO:0003916,GO:0003917,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0005730,GO:0006139,GO:0006259,GO:0006260,GO:0006265,GO:0006325,GO:0006338,GO:0006725,GO:0006807,GO:0006996,GO:0007059,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016043,GO:0016853,GO:0031298,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043596,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0051276,GO:0070013,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360,GO:1901576	ko:K03163	-	L	COG3569@1|root,KOG0981@2759|Eukaryota,37HPB@33090|Viridiplantae,3GCX6@35493|Streptophyta	3218.PP1S161_13V6.1	0
2330.73674950419	1.7236766054468	0.616909925842756	0.000956402607976962	0.00551270463237921	g1283	-	Interconversion of serine and glycine	SHMT	GO:0003674,GO:0003824,GO:0004372,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005759,GO:0006730,GO:0006732,GO:0006790,GO:0008150,GO:0008152,GO:0009987,GO:0010035,GO:0010038,GO:0016740,GO:0016741,GO:0016742,GO:0017144,GO:0019219,GO:0019222,GO:0031323,GO:0031974,GO:0042221,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044030,GO:0044237,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046500,GO:0046686,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051052,GO:0051171,GO:0051186,GO:0055063,GO:0055081,GO:0060255,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0072505,GO:0080090,GO:0098771	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	E	COG0112@1|root,KOG2467@2759|Eukaryota,37IZR@33090|Viridiplantae,3GAW6@35493|Streptophyta	3218.PP1S227_136V6.1	0
11.1221421586133	3.66953409795173	1.48901511477069	0.000983023461005197	0.00564357293748402	g1888	-	Protein NRT1 PTR FAMILY	PTR2	-	ko:K14638	-	E	COG3104@1|root,KOG1237@2759|Eukaryota,37MFV@33090|Viridiplantae,3GDK3@35493|Streptophyta	3218.PP1S298_45V6.1	0
34.2667092506429	1.80724658590494	0.662512345112282	0.00107493404654955	0.00607443121991336	g444										
9.10592759186172	6.04212136722416	3.4467395203466	0.00109444764746575	0.00615512413652053	g1515										
48.6874628396848	1.74400664110401	0.643085722571767	0.00117380314162747	0.00655600901971001	g562	-	zinc finger	zf-C3HC4,zf-C3HC4_2,zf-C3HC4_3	-	ko:K10666	ko04141,map04141	O	COG5574@1|root,KOG0823@2759|Eukaryota,37M0I@33090|Viridiplantae,3GHIY@35493|Streptophyta	3218.PP1S227_64V6.1	1.66e-214
1402.84378111604	1.11201145081646	0.379425835199067	0.0014234883791821	0.00782918608550156	g773	-	Belongs to the class V-like SAM-binding methyltransferase superfamily. Histone-lysine methyltransferase family. TRX MLL subfamily	PHD,PHD_2,PWWP,SET,zf-HC5HC2H_2	GO:0005575,GO:0005911,GO:0008150,GO:0009292,GO:0009294,GO:0009506,GO:0009893,GO:0009987,GO:0010604,GO:0010638,GO:0019222,GO:0030054,GO:0031056,GO:0031058,GO:0031060,GO:0031062,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0033043,GO:0033044,GO:0044764,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051569,GO:0051571,GO:0051704,GO:0055044,GO:0060255,GO:0065007,GO:0080090,GO:1902275,GO:1905269,GO:2001252	-	-	BK	COG2940@1|root,KOG1080@2759|Eukaryota,37JIW@33090|Viridiplantae,3GDVZ@35493|Streptophyta	3218.PP1S47_35V6.1	0
967.395264801825	1.01916654156016	0.346529723722379	0.00152999125395122	0.00822655745128248	g1314	-	Alpha beta hydrolase domain-containing protein	Abhydrolase_6	-	-	-	J	COG0596@1|root,KOG2382@2759|Eukaryota,37QUH@33090|Viridiplantae,3GAJV@35493|Streptophyta	3218.PP1S227_56V6.2	4.85e-190
2443.14903573251	1.29123584462024	0.454339568521926	0.00155400915643214	0.0083246364104785	g2132	-	Belongs to the mitochondrial carrier (TC 2.A.29) family	Mito_carr	GO:0000295,GO:0003674,GO:0005215,GO:0005346,GO:0005347,GO:0005471,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006855,GO:0006862,GO:0006996,GO:0007005,GO:0007006,GO:0008150,GO:0008509,GO:0008514,GO:0009507,GO:0009526,GO:0009536,GO:0009941,GO:0009987,GO:0015075,GO:0015215,GO:0015216,GO:0015217,GO:0015238,GO:0015291,GO:0015297,GO:0015301,GO:0015605,GO:0015711,GO:0015748,GO:0015865,GO:0015866,GO:0015867,GO:0015868,GO:0015893,GO:0015931,GO:0015932,GO:0016020,GO:0016021,GO:0016043,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046902,GO:0050896,GO:0051179,GO:0051234,GO:0051503,GO:0055085,GO:0061024,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071840,GO:0090559,GO:0098656,GO:0099516,GO:1901264,GO:1901505,GO:1901679	ko:K05863	ko04020,ko04022,ko04217,ko04218,ko05012,ko05016,ko05166,map04020,map04022,map04217,map04218,map05012,map05016,map05166	C	KOG0749@1|root,KOG0749@2759|Eukaryota,37N6E@33090|Viridiplantae,3GB1H@35493|Streptophyta	3218.PP1S269_11V6.1	6.22e-240
3238.40100531417	1.52877283204554	0.567340718868915	0.00162129067020514	0.00858926417560884	g540										
40.3880349023163	2.35571243854801	1.01366434868777	0.00174928789872257	0.00919972212430374	g1110										
282.911295192433	1.18677202529458	0.420830039256847	0.00175769273287322	0.00921030992025566	g654										
2229.89150637757	1.30493133804674	0.47113863059857	0.00187835675880707	0.00967879866771382	g1325	-	assists the folding of proteins upon ATP hydrolysis	Cpn60_TCP1	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005832,GO:0005886,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016020,GO:0030312,GO:0031224,GO:0031225,GO:0031226,GO:0032991,GO:0044183,GO:0044424,GO:0044425,GO:0044444,GO:0044445,GO:0044459,GO:0044464,GO:0046658,GO:0051082,GO:0061077,GO:0071944,GO:0101031	ko:K09494	-	O	COG0459@1|root,KOG0363@2759|Eukaryota,37I4F@33090|Viridiplantae,3G8JY@35493|Streptophyta	3218.PP1S307_63V6.1	0
456.713973246314	1.16982274511407	0.416974100360414	0.00187620705995953	0.00967879866771382	g2128	-	Methyltransferase domain	Methyltransf_32	-	-	-	Q	COG0500@1|root,2QUFE@2759|Eukaryota,380D7@33090|Viridiplantae	3218.PP1S3_511V6.1	4.04e-179
52.4371704431862	1.65322270464485	0.644060064294772	0.00192622368481665	0.00984286641780425	g2380										
506.466265258567	1.16186433912191	0.416690095964407	0.00200830531657955	0.0101900280323632	g2189	-	-	-	-	-	-	-	28IW5@1|root,2QR7S@2759|Eukaryota,37RR6@33090|Viridiplantae,3GE2N@35493|Streptophyta	3218.PP1S60_281V6.1	0
12.2773821317725	2.6372162259526	1.19570361925938	0.00210455287636293	0.0106037087232132	g690										
36.281358424183	1.89411215463577	0.786121631667715	0.00218150891075253	0.0109531510118272	g923										
2511.53267490833	1.00415430192083	0.354460335745444	0.00222909060594273	0.0110762743557361	g941	-	Belongs to the alpha-IPM synthase homocitrate synthase family	HMGL-like,LeuA_dimer	GO:0003674,GO:0003824,GO:0003852,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0009987,GO:0016053,GO:0016740,GO:0016746,GO:0019752,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046912,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	E	COG0119@1|root,KOG2367@2759|Eukaryota,37PTT@33090|Viridiplantae,3GAF3@35493|Streptophyta	3218.PP1S47_214V6.1	0
22.3466807350783	2.09329064813682	0.894419427714102	0.00230302673676248	0.0114043351466486	g1292	-	Belongs to the glycosyl hydrolase 17 family	Glyco_hydro_17	GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0005975,GO:0005976,GO:0006073,GO:0006074,GO:0006076,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0008422,GO:0009056,GO:0009057,GO:0009251,GO:0009605,GO:0009607,GO:0009620,GO:0009987,GO:0015926,GO:0016052,GO:0016787,GO:0016798,GO:0042973,GO:0043170,GO:0043207,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0050832,GO:0050896,GO:0051273,GO:0051275,GO:0051704,GO:0051707,GO:0071704,GO:0098542,GO:1901575	-	-	G	2CME4@1|root,2QQ3M@2759|Eukaryota,37JV7@33090|Viridiplantae,3GC14@35493|Streptophyta	3218.PP1S26_166V6.1	9.51e-11
6215.6602370431	2.01659146023944	0.859986124780515	0.00233541425591132	0.0114467072883272	g171										
2855.85632332129	1.22993246518444	0.45400188256351	0.00232775336163091	0.0114467072883272	g467	-	Peptidyl-prolyl cis-trans isomerase	Pro_isomerase,TPR_1,TPR_2	GO:0000003,GO:0000413,GO:0003006,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009791,GO:0009888,GO:0009908,GO:0009987,GO:0010022,GO:0010050,GO:0010073,GO:0010582,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0022414,GO:0032501,GO:0032502,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048367,GO:0048507,GO:0048608,GO:0048731,GO:0048856,GO:0061458,GO:0071704,GO:0090567,GO:0140096,GO:1901564	ko:K05864	ko04217,ko04218,map04217,map04218	O	COG0652@1|root,KOG0546@2759|Eukaryota,37JX7@33090|Viridiplantae,3G7G7@35493|Streptophyta	3218.PP1S181_43V6.1	1.61e-201
113.711185321106	1.79645715754889	0.751635187387474	0.00255652850932233	0.0124038975822676	g1316	-	protein C4orf29 homolog	DUF2048	-	-	-	J	KOG1551@1|root,KOG1551@2759|Eukaryota,37HQT@33090|Viridiplantae,3G75I@35493|Streptophyta	3218.PP1S376_2V6.1	6.66e-131
5.54114477321469	5.0099872911886	3.42393868876066	0.00257004199006539	0.0124276191533027	g474	-	Tc5 transposase DNA-binding domain	HTH_Tnp_Tc5,HTH_psq	-	-	-	S	2CRS4@1|root,2R8WG@2759|Eukaryota,382XM@33090|Viridiplantae,3GR8Y@35493|Streptophyta	3218.PP1S10_38V6.1	2.88e-21
2770.57186824365	1.44554138011386	0.567314808479447	0.00270110291062818	0.012974297647384	g2118	-	factor y subunit	CBFD_NFYB_HMF	-	ko:K08065	ko04612,ko05152,ko05166,map04612,map05152,map05166	K	COG2036@1|root,KOG0869@2759|Eukaryota,37TXF@33090|Viridiplantae,3GJ6A@35493|Streptophyta	3218.PP1S25_89V6.1	4.79e-65
3030.68558544076	1.07499410731907	0.39935572760929	0.00309555269691309	0.0146252178237763	g2214	-	Ubiquinone biosynthesis protein	COQ9	-	ko:K18587	-	S	COG5590@1|root,KOG2969@2759|Eukaryota,37P4H@33090|Viridiplantae,3G7U8@35493|Streptophyta	3218.PP1S6_148V6.1	1.09e-160
11816.2106401775	1.39033093729004	0.555467646805141	0.00348422104067247	0.016196008127771	g1699	IFI27L2	Interferon-induced 6-16 family	Ifi-6-16	-	-	-	S	2E0S1@1|root,2S91W@2759|Eukaryota,3A9PW@33154|Opisthokonta,3BUVB@33208|Metazoa,3DAIN@33213|Bilateria,48GGP@7711|Chordata,49N5S@7742|Vertebrata	144197.XP_008303481.1	0.00015
228.43794577795	1.15489973614638	0.444927843332425	0.00355588741950553	0.016423185165088	g1338	-	multicellular organism development	Cofac_haem_bdg,RETICULATA-like	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0006778,GO:0006779,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009507,GO:0009536,GO:0009719,GO:0009725,GO:0009741,GO:0009987,GO:0010033,GO:0014070,GO:0015994,GO:0015995,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0033993,GO:0034641,GO:0042221,GO:0042440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046148,GO:0046483,GO:0050896,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901700	-	-	S	2CMB3@1|root,2QPUQ@2759|Eukaryota,37P1Z@33090|Viridiplantae,3GFNB@35493|Streptophyta	3218.PP1S35_60V6.1	0
417.097048822524	1.3259977135911	0.532424432556041	0.0036669505062453	0.0167748434269825	g1523	-	belongs to the protein kinase superfamily	Pkinase,Pkinase_Tyr	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0023052,GO:0036211,GO:0038023,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	ko:K04730,ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,ko05169,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164,map05169	T	COG0515@1|root,KOG1187@2759|Eukaryota,37HRN@33090|Viridiplantae,3GACW@35493|Streptophyta	3218.PP1S322_41V6.1	1.5e-180
7.60017515604963	3.2748022424608	1.75132971890404	0.00384047803086333	0.0174763558446205	g60										
45.0880711052239	1.5575806478203	0.662161438222422	0.00384455572709556	0.0174763558446205	g1992										
116.33392025442	1.26156175474907	0.512741958846758	0.0043715063062792	0.0195026024376109	g228	-	RING-variant domain	-	-	-	-	A	2CWQ5@1|root,2RUZ6@2759|Eukaryota,389PE@33090|Viridiplantae,34NZN@3041|Chlorophyta	38833.XP_003057709.1	1.07e-05
240.403484370927	1.39601070280845	0.5963335305634	0.0048718865832139	0.0214051253420649	g1922										
10303.6606060884	1.0447071359836	0.403439488705982	0.00488998532722678	0.0214178384697076	g774	-	Belongs to the universal ribosomal protein uS4 family	Ribosomal_S4,S4	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005911,GO:0006417,GO:0006450,GO:0008150,GO:0009506,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0015935,GO:0016020,GO:0019222,GO:0019843,GO:0022626,GO:0022627,GO:0030054,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032991,GO:0034248,GO:0034250,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045727,GO:0045903,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0055044,GO:0060255,GO:0065007,GO:0065008,GO:0080090,GO:0097159,GO:1901363,GO:1990904,GO:2000112	ko:K02997	ko03010,map03010	J	COG0522@1|root,KOG3301@2759|Eukaryota,37HE0@33090|Viridiplantae,3GF0E@35493|Streptophyta	3218.PP1S91_122V6.1	1.5e-124
31.7530624244787	2.31871359384816	1.27711808058434	0.00492557642561257	0.0214433704812922	g121	-	Coprinopsis cinerea okayama7 130	Chromo,Peptidase_A2E,RVP_2,RVT_1,Retrotrans_gag,rve,zf-H2C2	GO:0003674,GO:0003824,GO:0003964,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006278,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071897,GO:0090304,GO:0140097,GO:1901360,GO:1901362,GO:1901576	-	-	L	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3NVKU@4751|Fungi,3UXZ9@5204|Basidiomycota,3VEK4@5234|Tremellales	82508.K1VJP7	9.17e-11
41.883837129008	1.61480825111911	0.730568611792314	0.00491814341092296	0.0214433704812922	g844										
50.9642010117585	1.5263237103588	0.681118889310671	0.00518649845513663	0.0225112779332888	g1953										
1173.9706701016	1.01115214928434	0.400672369703623	0.00540163137547032	0.0233046431498585	g520	RMI1	RecQ-mediated genome instability protein	RMI1_C,RMI1_N	GO:0000003,GO:0000280,GO:0000712,GO:0006139,GO:0006259,GO:0006310,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007059,GO:0007127,GO:0007131,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0022402,GO:0022414,GO:0034641,GO:0035825,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0045132,GO:0046483,GO:0048285,GO:0051304,GO:0051307,GO:0051321,GO:0061982,GO:0071704,GO:0071840,GO:0090304,GO:0098813,GO:0140013,GO:1901360,GO:1903046	ko:K10990	ko03460,map03460	S	2CM7N@1|root,2QPJ3@2759|Eukaryota,37J80@33090|Viridiplantae,3GBWY@35493|Streptophyta	3218.PP1S201_114V6.1	5.19e-256
250.450476699525	1.02604679147962	0.410545398324642	0.00548110691383738	0.0235769404860886	g942										
5.96028231953133	3.25323841742792	2.42416715550117	0.00551877591910872	0.0236683217245109	g1309										
5031.73028895889	1.12768056656358	0.460285105957194	0.00597544825587218	0.0251019500032514	g1207	-	Homeodomain protein	Homeobox,PHD	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009719,GO:0009725,GO:0009733,GO:0009889,GO:0009891,GO:0009893,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	K	KOG4299@1|root,KOG4299@2759|Eukaryota,37MR5@33090|Viridiplantae,3G8XF@35493|Streptophyta	3218.PP1S267_76V6.1	1.14e-216
27.357512793593	1.54228617495257	0.709215881884244	0.0059481663152456	0.0251019500032514	g1235										
47.2146810958858	1.50657105713101	0.687570010591026	0.00599885522937146	0.0251019500032514	g1940										
91.3078959128192	1.23036805343722	0.524951410638464	0.00613963484519031	0.0255699821153735	g1947	-	Belongs to the protein kinase superfamily	Pkinase	-	ko:K03083	ko01521,ko04012,ko04062,ko04110,ko04150,ko04151,ko04310,ko04340,ko04341,ko04360,ko04390,ko04510,ko04550,ko04657,ko04660,ko04662,ko04711,ko04722,ko04728,ko04910,ko04916,ko04917,ko04919,ko04931,ko04932,ko04934,ko05010,ko05160,ko05162,ko05164,ko05165,ko05166,ko05167,ko05169,ko05200,ko05210,ko05213,ko05215,ko05217,ko05224,ko05225,ko05226,map01521,map04012,map04062,map04110,map04150,map04151,map04310,map04340,map04341,map04360,map04390,map04510,map04550,map04657,map04660,map04662,map04711,map04722,map04728,map04910,map04916,map04917,map04919,map04931,map04932,map04934,map05010,map05160,map05162,map05164,map05165,map05166,map05167,map05169,map05200,map05210,map05213,map05215,map05217,map05224,map05225,map05226	T	COG0515@1|root,KOG0658@2759|Eukaryota,37IWS@33090|Viridiplantae,3G7U0@35493|Streptophyta	3218.PP1S74_168V6.1	3.33e-285
33.9313331785289	2.36352710481607	1.46977686653028	0.00627133146734444	0.0260431949407589	g1271	-	UPF0392 protein	Glyco_transf_92,zf-C3HC4	-	-	-	O	COG2802@1|root,KOG4159@2759|Eukaryota,388R2@33090|Viridiplantae,3G77C@35493|Streptophyta	3218.PP1S160_150V6.1	1.52e-192
677.788369898577	1.39645739075798	0.622427422222119	0.0063601420506908	0.0263361054455329	g16	-	Pentatricopeptide repeat-containing protein At3g09650	PPR,PPR_2,PPR_3	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	S	KOG4197@1|root,KOG4197@2759|Eukaryota,37R8Y@33090|Viridiplantae,3G8FN@35493|Streptophyta	3218.PP1S128_117V6.1	4.69e-306
258.923337872852	1.00345724473229	0.414189227067634	0.00696565230978489	0.0280469934124183	g179	-	60S ribosomal Protein	Ribosomal_L21e	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009536,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	ko:K02889	ko03010,map03010	J	COG2139@1|root,KOG1732@2759|Eukaryota,37P3J@33090|Viridiplantae,3GBHC@35493|Streptophyta	3218.PP1S91_107V6.1	3.11e-09
10.9025094324068	3.13199354976834	2.85088875552328	0.00721882632602761	0.028735714739795	g1105										
31.2445756900548	1.69444487318335	0.856182985140443	0.00731963668847868	0.028976913373895	g2042										
467.079701457444	1.00496457749147	0.418405750432461	0.00741802043573879	0.0292859382134236	g1850	-	Chaperone protein DNAj	DUF3395,DnaJ	GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0007275,GO:0008150,GO:0009314,GO:0009416,GO:0009536,GO:0009628,GO:0009642,GO:0009791,GO:0010228,GO:0022414,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048608,GO:0048731,GO:0048856,GO:0050896,GO:0055122,GO:0061458	ko:K09531	-	O	COG0484@1|root,KOG0718@2759|Eukaryota,37M85@33090|Viridiplantae,3GCF5@35493|Streptophyta	3218.PP1S159_11V6.1	1.38e-208
